x,y,HUMIDEX_FLAG,STATION_PRESSURE_FLAG,LOCAL_HOUR,RELATIVE_HUMIDITY,UTC_MONTH,TEMP,WINDCHILL_FLAG,VISIBILITY_FLAG,WIND_SPEED,WIND_SPEED_FLAG,LOCAL_DATE,DEW_POINT_TEMP,WIND_DIRECTION,PRECIP_AMOUNT_FLAG,LOCAL_YEAR,WEATHER_ENG_DESC,WEATHER_FRE_DESC,PROVINCE_CODE,UTC_DAY,UTC_YEAR,UTC_DATE,VISIBILITY,ID,STATION_PRESSURE,WIND_DIRECTION_FLAG,WINDCHILL,DEW_POINT_TEMP_FLAG,STATION_NAME,PRECIP_AMOUNT,TEMP_FLAG,RELATIVE_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,HUMIDEX,LOCAL_DAY
-79.63055555555556,43.67666666666667,,,14,60,9,29.9,,,17,,2023-09-06 14:00:00,21.5,18,,2023,NA,ND,ON,6,2023,2023-09-06T19:00:00,24.1,6158731.2023.9.6.14,98.84,,,,TORONTO INTL A,,,,6158731,9,39,6
-79.63055555555556,43.67666666666667,,,15,50,9,31.6,,,28,,2023-09-06 15:00:00,20.2,21,,2023,NA,ND,ON,6,2023,2023-09-06T20:00:00,24.1,6158731.2023.9.6.15,98.74,,,,TORONTO INTL A,,,,6158731,9,39,6
-79.63055555555556,43.67666666666667,,,16,52,9,31.2,,,31,,2023-09-06 16:00:00,20.5,23,,2023,Mainly Clear,Généralement dégagé,ON,6,2023,2023-09-06T21:00:00,24.1,6158731.2023.9.6.16,98.77,,,,TORONTO INTL A,,,,6158731,9,39,6
-79.63055555555556,43.67666666666667,,,17,57,9,29.1,,,27,,2023-09-06 17:00:00,20.0,22,,2023,NA,ND,ON,6,2023,2023-09-06T22:00:00,24.1,6158731.2023.9.6.17,98.73,,,,TORONTO INTL A,,,,6158731,9,37,6
-79.63055555555556,43.67666666666667,,,18,67,9,27.6,,,25,,2023-09-06 18:00:00,21.0,23,,2023,NA,ND,ON,6,2023,2023-09-06T23:00:00,24.1,6158731.2023.9.6.18,98.69,,,,TORONTO INTL A,,,,6158731,9,36,6
-79.63055555555556,43.67666666666667,,,19,71,9,25.7,,,23,,2023-09-06 19:00:00,20.1,25,,2023,Mostly Cloudy,Généralement nuageux,ON,7,2023,2023-09-07T00:00:00,24.1,6158731.2023.9.6.19,98.72,,,,TORONTO INTL A,,,,6158731,9,33,6
-79.63055555555556,43.67666666666667,,,20,74,9,25.0,,,12,,2023-09-06 20:00:00,20.2,23,,2023,NA,ND,ON,7,2023,2023-09-07T01:00:00,24.1,6158731.2023.9.6.20,98.76,,,,TORONTO INTL A,,,,6158731,9,33,6
-79.63055555555556,43.67666666666667,,,21,76,9,24.8,,,17,,2023-09-06 21:00:00,20.4,23,,2023,NA,ND,ON,7,2023,2023-09-07T02:00:00,24.1,6158731.2023.9.6.21,98.73,,,,TORONTO INTL A,,,,6158731,9,33,6
-79.63055555555556,43.67666666666667,,,22,83,9,23.8,,,15,,2023-09-06 22:00:00,20.8,24,,2023,Mostly Cloudy,Généralement nuageux,ON,7,2023,2023-09-07T03:00:00,24.1,6158731.2023.9.6.22,98.69,,,,TORONTO INTL A,,,,6158731,9,32,6
-79.63055555555556,43.67666666666667,,,23,90,9,22.8,,,14,,2023-09-06 23:00:00,21.1,24,,2023,NA,ND,ON,7,2023,2023-09-07T04:00:00,24.1,6158731.2023.9.6.23,98.68,,,,TORONTO INTL A,,,,6158731,9,31,6
-79.63055555555556,43.67666666666667,,,0,89,9,23.1,,,11,,2023-09-07 00:00:00,21.3,20,,2023,NA,ND,ON,7,2023,2023-09-07T05:00:00,24.1,6158731.2023.9.7.0,98.66,,,,TORONTO INTL A,,,,6158731,9,32,7
-79.63055555555556,43.67666666666667,,,1,93,9,22.6,,,7,,2023-09-07 01:00:00,21.4,20,,2023,Mostly Cloudy,Généralement nuageux,ON,7,2023,2023-09-07T06:00:00,24.1,6158731.2023.9.7.1,98.71,,,,TORONTO INTL A,,,,6158731,9,31,7
-79.63055555555556,43.67666666666667,,,2,98,9,21.9,,,9,,2023-09-07 02:00:00,21.6,23,,2023,NA,ND,ON,7,2023,2023-09-07T07:00:00,24.1,6158731.2023.9.7.2,98.68,,,,TORONTO INTL A,,,,6158731,9,31,7
-79.63055555555556,43.67666666666667,,,3,96,9,22.1,,,9,,2023-09-07 03:00:00,21.5,23,,2023,NA,ND,ON,7,2023,2023-09-07T08:00:00,24.1,6158731.2023.9.7.3,98.64,,,,TORONTO INTL A,,,,6158731,9,31,7
-79.63055555555556,43.67666666666667,,,4,100,9,21.8,,,11,,2023-09-07 04:00:00,21.8,20,,2023,"Thunderstorms,Rain Showers","Orages,Averses de pluie",ON,7,2023,2023-09-07T09:00:00,16.1,6158731.2023.9.7.4,98.68,,,,TORONTO INTL A,,,,6158731,9,31,7
-79.63055555555556,43.67666666666667,,,5,100,9,21.7,,,9,,2023-09-07 05:00:00,21.7,18,,2023,NA,ND,ON,7,2023,2023-09-07T10:00:00,19.3,6158731.2023.9.7.5,98.69,,,,TORONTO INTL A,,,,6158731,9,31,7
-79.63055555555556,43.67666666666667,,,6,99,9,21.4,,,4,,2023-09-07 06:00:00,21.2,18,,2023,NA,ND,ON,7,2023,2023-09-07T11:00:00,24.1,6158731.2023.9.7.6,98.71,,,,TORONTO INTL A,,,,6158731,9,30,7
-79.63055555555556,43.67666666666667,,,7,96,9,22.2,,,4,,2023-09-07 07:00:00,21.6,14,,2023,Mostly Cloudy,Généralement nuageux,ON,7,2023,2023-09-07T12:00:00,24.1,6158731.2023.9.7.7,98.72,,,,TORONTO INTL A,,,,6158731,9,31,7
-79.63055555555556,43.67666666666667,,,8,91,9,22.9,,,4,,2023-09-07 08:00:00,21.4,14,,2023,NA,ND,ON,7,2023,2023-09-07T13:00:00,24.1,6158731.2023.9.7.8,98.74,,,,TORONTO INTL A,,,,6158731,9,32,7
-79.63055555555556,43.67666666666667,,,9,86,9,22.9,,,10,,2023-09-07 09:00:00,20.5,18,,2023,NA,ND,ON,7,2023,2023-09-07T14:00:00,24.1,6158731.2023.9.7.9,98.77,,,,TORONTO INTL A,,,,6158731,9,31,7
-79.63055555555556,43.67666666666667,,,10,83,9,23.4,,,11,,2023-09-07 10:00:00,20.4,21,,2023,Mostly Cloudy,Généralement nuageux,ON,7,2023,2023-09-07T15:00:00,24.1,6158731.2023.9.7.10,98.78,,,,TORONTO INTL A,,,,6158731,9,31,7
-79.63055555555556,43.67666666666667,,,11,74,9,25.3,,,15,,2023-09-07 11:00:00,20.5,20,,2023,NA,ND,ON,7,2023,2023-09-07T16:00:00,24.1,6158731.2023.9.7.11,98.75,,,,TORONTO INTL A,,,,6158731,9,33,7
-79.63055555555556,43.67666666666667,,,12,66,9,27.3,,,13,,2023-09-07 12:00:00,20.4,22,,2023,NA,ND,ON,7,2023,2023-09-07T17:00:00,24.1,6158731.2023.9.7.12,98.73,,,,TORONTO INTL A,,,,6158731,9,35,7
-79.63055555555556,43.67666666666667,,,13,63,9,27.9,,,17,,2023-09-07 13:00:00,20.5,24,,2023,Mostly Cloudy,Généralement nuageux,ON,7,2023,2023-09-07T18:00:00,24.1,6158731.2023.9.7.13,98.67,,,,TORONTO INTL A,,,,6158731,9,36,7
-79.63055555555556,43.67666666666667,,,14,85,9,22.4,,,5,,2023-09-07 14:00:00,19.8,14,,2023,NA,ND,ON,7,2023,2023-09-07T19:00:00,24.1,6158731.2023.9.7.14,98.7,,,,TORONTO INTL A,,,,6158731,9,30,7
-79.63055555555556,43.67666666666667,,,15,70,9,26.3,,,2,,2023-09-07 15:00:00,20.6,36,,2023,NA,ND,ON,7,2023,2023-09-07T20:00:00,24.1,6158731.2023.9.7.15,98.63,,,,TORONTO INTL A,,,,6158731,9,34,7
-79.63055555555556,43.67666666666667,,,16,61,9,27.1,,,10,,2023-09-07 16:00:00,19.0,26,,2023,Mostly Cloudy,Généralement nuageux,ON,7,2023,2023-09-07T21:00:00,24.1,6158731.2023.9.7.16,98.61,,,,TORONTO INTL A,,,,6158731,9,34,7
-79.63055555555556,43.67666666666667,,,17,67,9,26.2,,,3,,2023-09-07 17:00:00,19.7,9,,2023,NA,ND,ON,7,2023,2023-09-07T22:00:00,24.1,6158731.2023.9.7.17,98.65,,,,TORONTO INTL A,,,,6158731,9,34,7
-79.63055555555556,43.67666666666667,,,18,79,9,23.7,,,29,,2023-09-07 18:00:00,19.9,34,,2023,NA,ND,ON,7,2023,2023-09-07T23:00:00,24.1,6158731.2023.9.7.18,98.69,,,,TORONTO INTL A,,,,6158731,9,31,7
-79.63055555555556,43.67666666666667,,,19,82,9,20.5,,,24,,2023-09-07 19:00:00,17.4,35,,2023,Mostly Cloudy,Généralement nuageux,ON,8,2023,2023-09-08T00:00:00,24.1,6158731.2023.9.7.19,98.78,,,,TORONTO INTL A,,,,6158731,9,26,7
-79.63055555555556,43.67666666666667,,,20,86,9,18.8,,,27,,2023-09-07 20:00:00,16.5,34,,2023,NA,ND,ON,8,2023,2023-09-08T01:00:00,24.1,6158731.2023.9.7.20,98.89,,,,TORONTO INTL A,,,,6158731,9,,7
-79.63055555555556,43.67666666666667,,,21,85,9,18.1,,,31,,2023-09-07 21:00:00,15.6,34,,2023,NA,ND,ON,8,2023,2023-09-08T02:00:00,24.1,6158731.2023.9.7.21,98.94,,,,TORONTO INTL A,,,,6158731,9,,7
-79.63055555555556,43.67666666666667,,,22,83,9,18.0,,,20,,2023-09-07 22:00:00,15.1,34,,2023,Mostly Cloudy,Généralement nuageux,ON,8,2023,2023-09-08T03:00:00,24.1,6158731.2023.9.7.22,98.98,,,,TORONTO INTL A,,,,6158731,9,,7
-79.63055555555556,43.67666666666667,,,23,82,9,17.6,,,28,,2023-09-07 23:00:00,14.6,33,,2023,NA,ND,ON,8,2023,2023-09-08T04:00:00,24.1,6158731.2023.9.7.23,99.01,,,,TORONTO INTL A,,,,6158731,9,,7
-79.63055555555556,43.67666666666667,,,0,86,9,17.3,,,30,,2023-09-08 00:00:00,14.9,34,,2023,NA,ND,ON,8,2023,2023-09-08T05:00:00,24.1,6158731.2023.9.8.0,99.03,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,1,83,9,17.2,,,24,,2023-09-08 01:00:00,14.3,34,,2023,Mostly Cloudy,Généralement nuageux,ON,8,2023,2023-09-08T06:00:00,24.1,6158731.2023.9.8.1,99.06,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,2,84,9,16.6,,,27,,2023-09-08 02:00:00,13.9,33,,2023,NA,ND,ON,8,2023,2023-09-08T07:00:00,24.1,6158731.2023.9.8.2,99.07,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,3,82,9,16.1,,,30,,2023-09-08 03:00:00,13.1,33,,2023,NA,ND,ON,8,2023,2023-09-08T08:00:00,24.1,6158731.2023.9.8.3,99.12,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,4,83,9,15.7,,,26,,2023-09-08 04:00:00,12.8,33,,2023,Mostly Cloudy,Généralement nuageux,ON,8,2023,2023-09-08T09:00:00,24.1,6158731.2023.9.8.4,99.16,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,5,86,9,15.0,,,26,,2023-09-08 05:00:00,12.6,33,,2023,NA,ND,ON,8,2023,2023-09-08T10:00:00,24.1,6158731.2023.9.8.5,99.21,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,6,86,9,14.8,,,19,,2023-09-08 06:00:00,12.6,33,,2023,NA,ND,ON,8,2023,2023-09-08T11:00:00,24.1,6158731.2023.9.8.6,99.28,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,7,83,9,15.0,,,22,,2023-09-08 07:00:00,12.2,33,,2023,Mostly Cloudy,Généralement nuageux,ON,8,2023,2023-09-08T12:00:00,24.1,6158731.2023.9.8.7,99.38,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,8,79,9,15.5,,,19,,2023-09-08 08:00:00,11.9,35,,2023,NA,ND,ON,8,2023,2023-09-08T13:00:00,24.1,6158731.2023.9.8.8,99.44,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,9,74,9,16.5,,,23,,2023-09-08 09:00:00,11.9,32,,2023,NA,ND,ON,8,2023,2023-09-08T14:00:00,24.1,6158731.2023.9.8.9,99.51,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,10,70,9,17.2,,,19,,2023-09-08 10:00:00,11.7,33,,2023,Mostly Cloudy,Généralement nuageux,ON,8,2023,2023-09-08T15:00:00,24.1,6158731.2023.9.8.10,99.52,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,11,65,9,19.1,,,17,,2023-09-08 11:00:00,12.5,34,,2023,NA,ND,ON,8,2023,2023-09-08T16:00:00,24.1,6158731.2023.9.8.11,99.54,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,12,63,9,19.4,,,19,,2023-09-08 12:00:00,12.3,32,,2023,NA,ND,ON,8,2023,2023-09-08T17:00:00,24.1,6158731.2023.9.8.12,99.54,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,13,65,9,19.0,,,8,,2023-09-08 13:00:00,12.3,31,,2023,Mostly Cloudy,Généralement nuageux,ON,8,2023,2023-09-08T18:00:00,24.1,6158731.2023.9.8.13,99.56,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,14,65,9,19.6,,,13,,2023-09-08 14:00:00,12.8,33,,2023,NA,ND,ON,8,2023,2023-09-08T19:00:00,24.1,6158731.2023.9.8.14,99.57,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,15,64,9,19.7,,,17,,2023-09-08 15:00:00,12.8,32,,2023,NA,ND,ON,8,2023,2023-09-08T20:00:00,24.1,6158731.2023.9.8.15,99.57,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,16,66,9,19.3,,,18,,2023-09-08 16:00:00,12.8,35,,2023,Mostly Cloudy,Généralement nuageux,ON,8,2023,2023-09-08T21:00:00,24.1,6158731.2023.9.8.16,99.56,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,17,69,9,18.7,,,25,,2023-09-08 17:00:00,12.9,34,,2023,NA,ND,ON,8,2023,2023-09-08T22:00:00,24.1,6158731.2023.9.8.17,99.58,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,18,72,9,17.7,,,25,,2023-09-08 18:00:00,12.7,35,,2023,NA,ND,ON,8,2023,2023-09-08T23:00:00,24.1,6158731.2023.9.8.18,99.63,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,19,75,9,16.5,,,26,,2023-09-08 19:00:00,12.1,36,,2023,Cloudy,Nuageux,ON,9,2023,2023-09-09T00:00:00,24.1,6158731.2023.9.8.19,99.68,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,20,78,9,15.9,,,22,,2023-09-08 20:00:00,12.1,36,,2023,NA,ND,ON,9,2023,2023-09-09T01:00:00,24.1,6158731.2023.9.8.20,99.78,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,21,75,9,15.9,,,19,,2023-09-08 21:00:00,11.6,35,,2023,NA,ND,ON,9,2023,2023-09-09T02:00:00,24.1,6158731.2023.9.8.21,99.86,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,22,76,9,15.9,,,23,,2023-09-08 22:00:00,11.7,34,,2023,Cloudy,Nuageux,ON,9,2023,2023-09-09T03:00:00,24.1,6158731.2023.9.8.22,99.88,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,23,77,9,15.8,,,22,,2023-09-08 23:00:00,11.7,34,,2023,NA,ND,ON,9,2023,2023-09-09T04:00:00,24.1,6158731.2023.9.8.23,99.9,,,,TORONTO INTL A,,,,6158731,9,,8
-79.63055555555556,43.67666666666667,,,0,77,9,15.6,,,21,,2023-09-09 00:00:00,11.5,35,,2023,NA,ND,ON,9,2023,2023-09-09T05:00:00,24.1,6158731.2023.9.9.0,99.88,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,1,78,9,15.5,,,13,,2023-09-09 01:00:00,11.8,36,,2023,Cloudy,Nuageux,ON,9,2023,2023-09-09T06:00:00,24.1,6158731.2023.9.9.1,99.9,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,2,77,9,15.7,,,10,,2023-09-09 02:00:00,11.8,34,,2023,NA,ND,ON,9,2023,2023-09-09T07:00:00,24.1,6158731.2023.9.9.2,99.91,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,3,78,9,15.7,,,10,,2023-09-09 03:00:00,12.0,36,,2023,NA,ND,ON,9,2023,2023-09-09T08:00:00,24.1,6158731.2023.9.9.3,99.9,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,4,78,9,15.8,,,14,,2023-09-09 04:00:00,12.1,36,,2023,Cloudy,Nuageux,ON,9,2023,2023-09-09T09:00:00,24.1,6158731.2023.9.9.4,99.93,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,5,80,9,15.7,,,15,,2023-09-09 05:00:00,12.3,36,,2023,NA,ND,ON,9,2023,2023-09-09T10:00:00,24.1,6158731.2023.9.9.5,99.96,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,6,81,9,15.7,,,11,,2023-09-09 06:00:00,12.5,1,,2023,NA,ND,ON,9,2023,2023-09-09T11:00:00,24.1,6158731.2023.9.9.6,99.99,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,7,80,9,16.1,,,17,,2023-09-09 07:00:00,12.6,1,,2023,Cloudy,Nuageux,ON,9,2023,2023-09-09T12:00:00,24.1,6158731.2023.9.9.7,100.01,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,8,75,9,16.8,,,14,,2023-09-09 08:00:00,12.5,1,,2023,NA,ND,ON,9,2023,2023-09-09T13:00:00,24.1,6158731.2023.9.9.8,100.05,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,9,73,9,17.4,,,10,,2023-09-09 09:00:00,12.5,5,,2023,NA,ND,ON,9,2023,2023-09-09T14:00:00,24.1,6158731.2023.9.9.9,100.07,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,10,71,9,18.4,,,9,,2023-09-09 10:00:00,13.1,14,,2023,Mostly Cloudy,Généralement nuageux,ON,9,2023,2023-09-09T15:00:00,24.1,6158731.2023.9.9.10,100.07,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,11,68,9,19.3,,,9,,2023-09-09 11:00:00,13.4,9,,2023,NA,ND,ON,9,2023,2023-09-09T16:00:00,24.1,6158731.2023.9.9.11,100.07,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,12,70,9,19.1,,,13,,2023-09-09 12:00:00,13.7,14,,2023,NA,ND,ON,9,2023,2023-09-09T17:00:00,24.1,6158731.2023.9.9.12,100.07,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,13,72,9,19.4,,,11,,2023-09-09 13:00:00,14.2,13,,2023,Cloudy,Nuageux,ON,9,2023,2023-09-09T18:00:00,24.1,6158731.2023.9.9.13,100.04,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,14,71,9,19.4,,,8,,2023-09-09 14:00:00,14.1,7,,2023,NA,ND,ON,9,2023,2023-09-09T19:00:00,24.1,6158731.2023.9.9.14,100.01,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,15,69,9,20.0,,,6,,2023-09-09 15:00:00,14.2,7,,2023,NA,ND,ON,9,2023,2023-09-09T20:00:00,24.1,6158731.2023.9.9.15,99.96,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,16,74,9,19.6,,,8,,2023-09-09 16:00:00,14.9,15,,2023,Cloudy,Nuageux,ON,9,2023,2023-09-09T21:00:00,24.1,6158731.2023.9.9.16,99.96,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,17,76,9,19.1,,,10,,2023-09-09 17:00:00,14.9,17,,2023,NA,ND,ON,9,2023,2023-09-09T22:00:00,24.1,6158731.2023.9.9.17,99.96,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,18,78,9,18.7,,,8,,2023-09-09 18:00:00,14.9,15,,2023,NA,ND,ON,9,2023,2023-09-09T23:00:00,24.1,6158731.2023.9.9.18,99.98,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,19,79,9,18.6,,,3,,2023-09-09 19:00:00,15.0,36,,2023,Cloudy,Nuageux,ON,10,2023,2023-09-10T00:00:00,24.1,6158731.2023.9.9.19,99.96,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,20,77,9,18.8,,,5,,2023-09-09 20:00:00,14.8,17,,2023,NA,ND,ON,10,2023,2023-09-10T01:00:00,24.1,6158731.2023.9.9.20,99.99,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,21,76,9,18.7,,,1,,2023-09-09 21:00:00,14.5,0,,2023,NA,ND,ON,10,2023,2023-09-10T02:00:00,24.1,6158731.2023.9.9.21,100.01,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,22,77,9,18.9,,,5,,2023-09-09 22:00:00,14.8,9,,2023,Cloudy,Nuageux,ON,10,2023,2023-09-10T03:00:00,24.1,6158731.2023.9.9.22,100.0,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,23,77,9,19.0,,,9,,2023-09-09 23:00:00,14.9,35,,2023,NA,ND,ON,10,2023,2023-09-10T04:00:00,24.1,6158731.2023.9.9.23,99.98,,,,TORONTO INTL A,,,,6158731,9,,9
-79.63055555555556,43.67666666666667,,,0,77,9,18.3,,,12,,2023-09-10 00:00:00,14.2,35,,2023,NA,ND,ON,10,2023,2023-09-10T05:00:00,24.1,6158731.2023.9.10.0,99.95,,,,TORONTO INTL A,,,,6158731,9,,10
-79.63055555555556,43.67666666666667,,,1,77,9,17.8,,,15,,2023-09-10 01:00:00,13.8,34,,2023,Cloudy,Nuageux,ON,10,2023,2023-09-10T06:00:00,24.1,6158731.2023.9.10.1,99.92,,,,TORONTO INTL A,,,,6158731,9,,10
-79.63055555555556,43.67666666666667,,,2,80,9,17.4,,,18,,2023-09-10 02:00:00,13.9,34,,2023,NA,ND,ON,10,2023,2023-09-10T07:00:00,24.1,6158731.2023.9.10.2,99.9,,,,TORONTO INTL A,,,,6158731,9,,10
-79.63055555555556,43.67666666666667,,,3,83,9,17.3,,,12,,2023-09-10 03:00:00,14.3,35,,2023,NA,ND,ON,10,2023,2023-09-10T08:00:00,24.1,6158731.2023.9.10.3,99.86,,,,TORONTO INTL A,,,,6158731,9,,10
-79.63055555555556,43.67666666666667,,,4,84,9,17.3,,,10,,2023-09-10 04:00:00,14.6,36,,2023,Cloudy,Nuageux,ON,10,2023,2023-09-10T09:00:00,24.1,6158731.2023.9.10.4,99.85,,,,TORONTO INTL A,,,,6158731,9,,10
-79.63055555555556,43.67666666666667,,,5,85,9,17.4,,,10,,2023-09-10 05:00:00,14.8,35,,2023,NA,ND,ON,10,2023,2023-09-10T10:00:00,24.1,6158731.2023.9.10.5,99.87,,,,TORONTO INTL A,,,,6158731,9,,10
-79.63055555555556,43.67666666666667,,,6,85,9,17.5,,,12,,2023-09-10 06:00:00,15.0,34,,2023,NA,ND,ON,10,2023,2023-09-10T11:00:00,24.1,6158731.2023.9.10.6,99.91,,,,TORONTO INTL A,,,,6158731,9,,10
-79.63055555555556,43.67666666666667,,,7,86,9,17.4,,,15,,2023-09-10 07:00:00,15.2,35,,2023,Mostly Cloudy,Généralement nuageux,ON,10,2023,2023-09-10T12:00:00,24.1,6158731.2023.9.10.7,99.94,,,,TORONTO INTL A,,,,6158731,9,,10
-79.63055555555556,43.67666666666667,,,8,84,9,18.2,,,10,,2023-09-10 08:00:00,15.6,2,,2023,NA,ND,ON,10,2023,2023-09-10T13:00:00,24.1,6158731.2023.9.10.8,99.95,,,,TORONTO INTL A,,,,6158731,9,,10
-79.63055555555556,43.67666666666667,,,9,77,9,19.7,,,6,,2023-09-10 09:00:00,15.7,4,,2023,NA,ND,ON,10,2023,2023-09-10T14:00:00,24.1,6158731.2023.9.10.9,99.95,,,,TORONTO INTL A,,,,6158731,9,,10
-79.63055555555556,43.67666666666667,,,10,72,9,20.7,,,7,,2023-09-10 10:00:00,15.5,5,,2023,Mostly Cloudy,Généralement nuageux,ON,10,2023,2023-09-10T15:00:00,24.1,6158731.2023.9.10.10,99.97,,,,TORONTO INTL A,,,,6158731,9,25,10
-79.63055555555556,43.67666666666667,,,11,68,9,21.1,,,3,,2023-09-10 11:00:00,14.9,8,,2023,NA,ND,ON,10,2023,2023-09-10T16:00:00,24.1,6158731.2023.9.10.11,99.94,,,,TORONTO INTL A,,,,6158731,9,25,10
-79.63055555555556,43.67666666666667,,,12,73,9,21.7,,,11,,2023-09-10 12:00:00,16.8,13,,2023,NA,ND,ON,10,2023,2023-09-10T17:00:00,24.1,6158731.2023.9.10.12,99.91,,,,TORONTO INTL A,,,,6158731,9,27,10
-79.63055555555556,43.67666666666667,,,13,74,9,21.4,,,13,,2023-09-10 13:00:00,16.7,17,,2023,Mostly Cloudy,Généralement nuageux,ON,10,2023,2023-09-10T18:00:00,24.1,6158731.2023.9.10.13,99.89,,,,TORONTO INTL A,,,,6158731,9,26,10
-79.63055555555556,43.67666666666667,,,14,72,9,21.1,,,10,,2023-09-10 14:00:00,15.9,18,,2023,NA,ND,ON,10,2023,2023-09-10T19:00:00,24.1,6158731.2023.9.10.14,99.87,,,,TORONTO INTL A,,,,6158731,9,26,10
-79.63055555555556,43.67666666666667,,,15,73,9,21.0,,,8,,2023-09-10 15:00:00,16.1,17,,2023,NA,ND,ON,10,2023,2023-09-10T20:00:00,24.1,6158731.2023.9.10.15,99.82,,,,TORONTO INTL A,,,,6158731,9,26,10
-79.63055555555556,43.67666666666667,,,16,72,9,21.5,,,4,,2023-09-10 16:00:00,16.3,10,,2023,Mostly Cloudy,Généralement nuageux,ON,10,2023,2023-09-10T21:00:00,24.1,6158731.2023.9.10.16,99.79,,,,TORONTO INTL A,,,,6158731,9,26,10
-79.63055555555556,43.67666666666667,,,17,75,9,21.0,,,10,,2023-09-10 17:00:00,16.4,15,,2023,NA,ND,ON,10,2023,2023-09-10T22:00:00,24.1,6158731.2023.9.10.17,99.81,,,,TORONTO INTL A,,,,6158731,9,26,10
-79.63055555555556,43.67666666666667,,,18,79,9,20.3,,,7,,2023-09-10 18:00:00,16.6,17,,2023,NA,ND,ON,10,2023,2023-09-10T23:00:00,24.1,6158731.2023.9.10.18,99.84,,,,TORONTO INTL A,,,,6158731,9,25,10
