x,y,PROVINCE_CODE,TEMP_FLAG,UTC_DAY,UTC_MONTH,WINDCHILL_FLAG,RELATIVE_HUMIDITY_FLAG,WEATHER_ENG_DESC,UTC_DATE,DEW_POINT_TEMP,WINDCHILL,VISIBILITY_FLAG,HUMIDEX_FLAG,LOCAL_YEAR,VISIBILITY,WIND_SPEED_FLAG,STATION_PRESSURE_FLAG,UTC_YEAR,WIND_DIRECTION,LOCAL_HOUR,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,TEMP,ID,STATION_NAME,DEW_POINT_TEMP_FLAG,STATION_PRESSURE,WIND_DIRECTION_FLAG,LOCAL_MONTH,PRECIP_AMOUNT,LOCAL_DATE,LOCAL_DAY,CLIMATE_IDENTIFIER,WIND_SPEED,HUMIDEX,WEATHER_FRE_DESC
-79.63055555555556,43.67666666666667,ON,,6,2,,,NA,2021-02-06T20:00:00,-13.0,-15,,,2021,24.1,,,2021,24,15,,59,-6.3,6158731.2021.2.6.15,TORONTO INTL A,,99.48,,2,,2021-02-06 15:00:00,6,6158731,30,,ND
-79.63055555555556,43.67666666666667,ON,,6,2,,,Mostly Cloudy,2021-02-06T21:00:00,-13.2,-15,,,2021,24.1,,,2021,25,16,,59,-6.4,6158731.2021.2.6.16,TORONTO INTL A,,99.55,,2,,2021-02-06 16:00:00,6,6158731,30,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,6,2,,,NA,2021-02-06T22:00:00,-14.2,-14,,,2021,24.1,,,2021,22,17,,56,-6.7,6158731.2021.2.6.17,TORONTO INTL A,,99.57,,2,,2021-02-06 17:00:00,6,6158731,24,,ND
-79.63055555555556,43.67666666666667,ON,,6,2,,,NA,2021-02-06T23:00:00,-13.6,-15,,,2021,24.1,,,2021,23,18,,61,-7.3,6158731.2021.2.6.18,TORONTO INTL A,,99.62,,2,,2021-02-06 18:00:00,6,6158731,21,,ND
-79.63055555555556,43.67666666666667,ON,,7,2,,,Mostly Cloudy,2021-02-07T00:00:00,-13.3,-14,,,2021,24.1,,,2021,21,19,,64,-7.5,6158731.2021.2.6.19,TORONTO INTL A,,99.67,,2,,2021-02-06 19:00:00,6,6158731,16,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,7,2,,,NA,2021-02-07T01:00:00,-13.3,-15,,,2021,24.1,,,2021,21,20,,66,-8.0,6158731.2021.2.6.20,TORONTO INTL A,,99.7,,2,,2021-02-06 20:00:00,6,6158731,17,,ND
-79.63055555555556,43.67666666666667,ON,,7,2,,,NA,2021-02-07T02:00:00,-13.0,-14,,,2021,24.1,,,2021,21,21,,69,-8.4,6158731.2021.2.6.21,TORONTO INTL A,,99.67,,2,,2021-02-06 21:00:00,6,6158731,13,,ND
-79.63055555555556,43.67666666666667,ON,,7,2,,,Mostly Cloudy,2021-02-07T03:00:00,-13.0,-14,,,2021,24.1,,,2021,24,22,,74,-9.1,6158731.2021.2.6.22,TORONTO INTL A,,99.59,,2,,2021-02-06 22:00:00,6,6158731,10,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,7,2,,,NA,2021-02-07T04:00:00,-12.3,-11,,,2021,24.1,,,2021,23,23,,74,-8.4,6158731.2021.2.6.23,TORONTO INTL A,,99.52,,2,,2021-02-06 23:00:00,6,6158731,5,,ND
-79.63055555555556,43.67666666666667,ON,,7,2,,,NA,2021-02-07T05:00:00,-11.7,-12,,,2021,24.1,,,2021,27,0,,77,-8.3,6158731.2021.2.7.0,TORONTO INTL A,,99.49,,2,,2021-02-07 00:00:00,7,6158731,6,,ND
-79.63055555555556,43.67666666666667,ON,,7,2,,,Cloudy,2021-02-07T06:00:00,-11.6,-10,,,2021,24.1,,,2021,24,1,,76,-8.0,6158731.2021.2.7.1,TORONTO INTL A,,99.43,,2,,2021-02-07 01:00:00,7,6158731,4,,Nuageux
-79.63055555555556,43.67666666666667,ON,,7,2,,,NA,2021-02-07T07:00:00,-11.6,-9,,,2021,24.1,,,2021,36,2,,77,-8.2,6158731.2021.2.7.2,TORONTO INTL A,,99.39,,2,,2021-02-07 02:00:00,7,6158731,1,,ND
-79.63055555555556,43.67666666666667,ON,,7,2,,,NA,2021-02-07T08:00:00,-11.6,-10,,,2021,24.1,,,2021,22,3,,74,-7.8,6158731.2021.2.7.3,TORONTO INTL A,,99.36,,2,,2021-02-07 03:00:00,7,6158731,4,,ND
-79.63055555555556,43.67666666666667,ON,,7,2,,,Cloudy,2021-02-07T09:00:00,-11.8,-10,,,2021,24.1,,,2021,14,4,,73,-7.7,6158731.2021.2.7.4,TORONTO INTL A,,99.24,,2,,2021-02-07 04:00:00,7,6158731,4,,Nuageux
-79.63055555555556,43.67666666666667,ON,,7,2,,,Snow,2021-02-07T10:00:00,-12.6,-12,,,2021,19.3,,,2021,19,5,,66,-7.3,6158731.2021.2.7.5,TORONTO INTL A,,99.28,,2,,2021-02-07 05:00:00,7,6158731,11,,Neige
-79.63055555555556,43.67666666666667,ON,,7,2,,,Snow,2021-02-07T11:00:00,-10.3,-15,,,2021,6.4,,,2021,24,6,,84,-8.1,6158731.2021.2.7.6,TORONTO INTL A,,99.28,,2,,2021-02-07 06:00:00,7,6158731,16,,Neige
-79.63055555555556,43.67666666666667,ON,,7,2,,,Snow,2021-02-07T12:00:00,-10.6,-15,,,2021,6.4,,,2021,24,7,,84,-8.3,6158731.2021.2.7.7,TORONTO INTL A,,99.29,,2,,2021-02-07 07:00:00,7,6158731,18,,Neige
-79.63055555555556,43.67666666666667,ON,,7,2,,,NA,2021-02-07T13:00:00,-11.2,-15,,,2021,24.1,,,2021,26,8,,81,-8.4,6158731.2021.2.7.8,TORONTO INTL A,,99.28,,2,,2021-02-07 08:00:00,7,6158731,18,,ND
-79.63055555555556,43.67666666666667,ON,,7,2,,,NA,2021-02-07T14:00:00,-11.8,-15,,,2021,24.1,,,2021,26,9,,76,-8.3,6158731.2021.2.7.9,TORONTO INTL A,,99.34,,2,,2021-02-07 09:00:00,7,6158731,18,,ND
-79.63055555555556,43.67666666666667,ON,,7,2,,,Mainly Clear,2021-02-07T15:00:00,-11.2,-15,,,2021,24.1,,,2021,26,10,,73,-7.2,6158731.2021.2.7.10,TORONTO INTL A,,99.36,,2,,2021-02-07 10:00:00,7,6158731,27,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,7,2,,,Snow Showers,2021-02-07T16:00:00,-11.5,-15,,,2021,12.9,,,2021,28,11,,66,-6.2,6158731.2021.2.7.11,TORONTO INTL A,,99.4,,2,,2021-02-07 11:00:00,7,6158731,31,,Averses de neige
-79.63055555555556,43.67666666666667,ON,,7,2,,,NA,2021-02-07T17:00:00,-14.4,-18,,,2021,24.1,,,2021,28,12,,61,-8.3,6158731.2021.2.7.12,TORONTO INTL A,,99.46,,2,,2021-02-07 12:00:00,7,6158731,35,,ND
-79.63055555555556,43.67666666666667,ON,,7,2,,,Mainly Clear,2021-02-07T18:00:00,-14.5,-17,,,2021,24.1,,,2021,27,13,,59,-7.9,6158731.2021.2.7.13,TORONTO INTL A,,99.47,,2,,2021-02-07 13:00:00,7,6158731,32,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,7,2,,,NA,2021-02-07T19:00:00,-14.7,-17,,,2021,24.1,,,2021,26,14,,58,-7.9,6158731.2021.2.7.14,TORONTO INTL A,,99.47,,2,,2021-02-07 14:00:00,7,6158731,30,,ND
-79.63055555555556,43.67666666666667,ON,,7,2,,,NA,2021-02-07T20:00:00,-15.6,-18,,,2021,24.1,,,2021,27,15,,56,-8.3,6158731.2021.2.7.15,TORONTO INTL A,,99.52,,2,,2021-02-07 15:00:00,7,6158731,32,,ND
-79.63055555555556,43.67666666666667,ON,,7,2,,,Mostly Cloudy,2021-02-07T21:00:00,-16.4,-19,,,2021,24.1,,,2021,27,16,,57,-9.3,6158731.2021.2.7.16,TORONTO INTL A,,99.63,,2,,2021-02-07 16:00:00,7,6158731,34,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,7,2,,,NA,2021-02-07T22:00:00,-17.0,-21,,,2021,24.1,,,2021,27,17,,59,-10.4,6158731.2021.2.7.17,TORONTO INTL A,,99.73,,2,,2021-02-07 17:00:00,7,6158731,34,,ND
-79.63055555555556,43.67666666666667,ON,,7,2,,,NA,2021-02-07T23:00:00,-17.9,-21,,,2021,24.1,,,2021,27,18,,60,-11.6,6158731.2021.2.7.18,TORONTO INTL A,,99.84,,2,,2021-02-07 18:00:00,7,6158731,26,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,Clear,2021-02-08T00:00:00,-17.7,-22,,,2021,24.1,,,2021,26,19,,65,-12.3,6158731.2021.2.7.19,TORONTO INTL A,,99.94,,2,,2021-02-07 19:00:00,7,6158731,26,,Dégagé
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T01:00:00,-17.5,-22,,,2021,24.1,,,2021,26,20,,68,-12.7,6158731.2021.2.7.20,TORONTO INTL A,,100.01,,2,,2021-02-07 20:00:00,7,6158731,23,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T02:00:00,-17.3,-22,,,2021,24.1,,,2021,26,21,,71,-13.2,6158731.2021.2.7.21,TORONTO INTL A,,100.06,,2,,2021-02-07 21:00:00,7,6158731,21,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,Clear,2021-02-08T03:00:00,-17.2,-22,,,2021,24.1,,,2021,25,22,,73,-13.3,6158731.2021.2.7.22,TORONTO INTL A,,100.11,,2,,2021-02-07 22:00:00,7,6158731,21,,Dégagé
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T04:00:00,-17.1,-22,,,2021,24.1,,,2021,26,23,,71,-12.9,6158731.2021.2.7.23,TORONTO INTL A,,100.17,,2,,2021-02-07 23:00:00,7,6158731,23,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T05:00:00,-17.1,-23,,,2021,24.1,,,2021,26,0,,70,-12.7,6158731.2021.2.8.0,TORONTO INTL A,,100.19,,2,,2021-02-08 00:00:00,8,6158731,30,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,Clear,2021-02-08T06:00:00,-17.2,-22,,,2021,24.1,,,2021,26,1,,72,-13.1,6158731.2021.2.8.1,TORONTO INTL A,,100.27,,2,,2021-02-08 01:00:00,8,6158731,21,,Dégagé
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T07:00:00,-17.4,-22,,,2021,24.1,,,2021,26,2,,72,-13.4,6158731.2021.2.8.2,TORONTO INTL A,,100.31,,2,,2021-02-08 02:00:00,8,6158731,18,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T08:00:00,-17.6,-22,,,2021,24.1,,,2021,26,3,,69,-13.1,6158731.2021.2.8.3,TORONTO INTL A,,100.33,,2,,2021-02-08 03:00:00,8,6158731,22,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,Clear,2021-02-08T09:00:00,-17.4,-22,,,2021,24.1,,,2021,26,4,,69,-12.9,6158731.2021.2.8.4,TORONTO INTL A,,100.41,,2,,2021-02-08 04:00:00,8,6158731,22,,Dégagé
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T10:00:00,-17.1,-21,,,2021,24.1,,,2021,26,5,,71,-12.8,6158731.2021.2.8.5,TORONTO INTL A,,100.46,,2,,2021-02-08 05:00:00,8,6158731,18,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T11:00:00,-17.0,-20,,,2021,24.1,,,2021,27,6,,72,-13.0,6158731.2021.2.8.6,TORONTO INTL A,,100.43,,2,,2021-02-08 06:00:00,8,6158731,14,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,Mostly Cloudy,2021-02-08T12:00:00,-16.8,-20,,,2021,24.1,,,2021,26,7,,74,-13.1,6158731.2021.2.8.7,TORONTO INTL A,,100.55,,2,,2021-02-08 07:00:00,8,6158731,12,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T13:00:00,-16.1,-18,,,2021,24.1,,,2021,26,8,,73,-12.3,6158731.2021.2.8.8,TORONTO INTL A,,100.59,,2,,2021-02-08 08:00:00,8,6158731,11,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T14:00:00,-15.9,-18,,,2021,24.1,,,2021,24,9,,70,-11.5,6158731.2021.2.8.9,TORONTO INTL A,,100.65,,2,,2021-02-08 09:00:00,8,6158731,14,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,Mostly Cloudy,2021-02-08T15:00:00,-15.9,-17,,,2021,24.1,,,2021,27,10,,65,-10.6,6158731.2021.2.8.10,TORONTO INTL A,,100.68,,2,,2021-02-08 10:00:00,8,6158731,14,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T16:00:00,-15.8,-16,,,2021,24.1,,,2021,27,11,,59,-9.2,6158731.2021.2.8.11,TORONTO INTL A,,100.67,,2,,2021-02-08 11:00:00,8,6158731,16,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T17:00:00,-15.6,-15,,,2021,24.1,,,2021,24,12,,58,-8.6,6158731.2021.2.8.12,TORONTO INTL A,,100.65,,2,,2021-02-08 12:00:00,8,6158731,16,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,Clear,2021-02-08T18:00:00,-16.8,-14,,,2021,24.1,,,2021,28,13,,50,-8.1,6158731.2021.2.8.13,TORONTO INTL A,,100.56,,2,,2021-02-08 13:00:00,8,6158731,15,,Dégagé
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T19:00:00,-16.8,-13,,,2021,24.1,,,2021,24,14,,47,-7.3,6158731.2021.2.8.14,TORONTO INTL A,,100.52,,2,,2021-02-08 14:00:00,8,6158731,12,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T20:00:00,-16.4,-12,,,2021,24.1,,,2021,26,15,,47,-6.9,6158731.2021.2.8.15,TORONTO INTL A,,100.5,,2,,2021-02-08 15:00:00,8,6158731,13,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,Mainly Clear,2021-02-08T21:00:00,-15.9,-11,,,2021,24.1,,,2021,25,16,,49,-6.9,6158731.2021.2.8.16,TORONTO INTL A,,100.51,,2,,2021-02-08 16:00:00,8,6158731,8,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T22:00:00,-16.4,-15,,,2021,24.1,,,2021,24,17,,50,-7.8,6158731.2021.2.8.17,TORONTO INTL A,,100.51,,2,,2021-02-08 17:00:00,8,6158731,19,,ND
-79.63055555555556,43.67666666666667,ON,,8,2,,,NA,2021-02-08T23:00:00,-15.7,-16,,,2021,24.1,,,2021,25,18,,60,-9.4,6158731.2021.2.8.18,TORONTO INTL A,,100.54,,2,,2021-02-08 18:00:00,8,6158731,14,,ND
-79.63055555555556,43.67666666666667,ON,,9,2,,,Mostly Cloudy,2021-02-09T00:00:00,-15.5,-15,,,2021,24.1,,,2021,27,19,,58,-8.6,6158731.2021.2.8.19,TORONTO INTL A,,100.57,,2,,2021-02-08 19:00:00,8,6158731,13,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,9,2,,,NA,2021-02-09T01:00:00,-15.5,-14,,,2021,24.1,,,2021,30,20,,59,-8.9,6158731.2021.2.8.20,TORONTO INTL A,,100.55,,2,,2021-02-08 20:00:00,8,6158731,9,,ND
-79.63055555555556,43.67666666666667,ON,,9,2,,,NA,2021-02-09T02:00:00,-15.2,-16,,,2021,24.1,,,2021,32,21,,61,-8.9,6158731.2021.2.8.21,TORONTO INTL A,,100.5,,2,,2021-02-08 21:00:00,8,6158731,17,,ND
-79.63055555555556,43.67666666666667,ON,,9,2,,,Snow,2021-02-09T03:00:00,-14.0,-12,,,2021,6.4,,,2021,36,22,,70,-9.6,6158731.2021.2.8.22,TORONTO INTL A,,100.52,,2,,2021-02-08 22:00:00,8,6158731,4,,Neige
-79.63055555555556,43.67666666666667,ON,,9,2,,,Snow,2021-02-09T04:00:00,-12.2,-14,,,2021,3.2,,,2021,2,23,,85,-10.1,6158731.2021.2.8.23,TORONTO INTL A,,100.51,,2,,2021-02-08 23:00:00,8,6158731,7,,Neige
-79.63055555555556,43.67666666666667,ON,,9,2,,,Snow,2021-02-09T05:00:00,-12.2,-14,,,2021,3.2,,,2021,4,0,,85,-10.1,6158731.2021.2.9.0,TORONTO INTL A,,100.46,,2,,2021-02-09 00:00:00,9,6158731,7,,Neige
-79.63055555555556,43.67666666666667,ON,,9,2,,,Snow,2021-02-09T06:00:00,-12.3,-14,,,2021,6.4,,,2021,7,1,,84,-10.1,6158731.2021.2.9.1,TORONTO INTL A,,100.39,,2,,2021-02-09 01:00:00,9,6158731,6,,Neige
-79.63055555555556,43.67666666666667,ON,,9,2,,,Snow,2021-02-09T07:00:00,-12.5,-14,,,2021,8.1,,,2021,3,2,,82,-10.1,6158731.2021.2.9.2,TORONTO INTL A,,100.39,,2,,2021-02-09 02:00:00,9,6158731,7,,Neige
-79.63055555555556,43.67666666666667,ON,,9,2,,,Snow,2021-02-09T08:00:00,-11.8,-15,,,2021,2.4,,,2021,36,3,,86,-9.8,6158731.2021.2.9.3,TORONTO INTL A,,100.38,,2,,2021-02-09 03:00:00,9,6158731,11,,Neige
-79.63055555555556,43.67666666666667,ON,,9,2,,,Snow,2021-02-09T09:00:00,-11.9,-15,,,2021,4.8,,,2021,1,4,,87,-10.0,6158731.2021.2.9.4,TORONTO INTL A,,100.31,,2,,2021-02-09 04:00:00,9,6158731,10,,Neige
-79.63055555555556,43.67666666666667,ON,,9,2,,,NA,2021-02-09T10:00:00,-11.9,-14,,,2021,16.1,,,2021,35,5,,86,-10.0,6158731.2021.2.9.5,TORONTO INTL A,,100.29,,2,,2021-02-09 05:00:00,9,6158731,7,,ND
-79.63055555555556,43.67666666666667,ON,,9,2,,,Snow,2021-02-09T11:00:00,-12.1,-16,,,2021,6.4,,,2021,31,6,,85,-10.0,6158731.2021.2.9.6,TORONTO INTL A,,100.32,,2,,2021-02-09 06:00:00,9,6158731,11,,Neige
-79.63055555555556,43.67666666666667,ON,,9,2,,,Snow,2021-02-09T12:00:00,-11.5,-15,,,2021,4,,,2021,32,7,,87,-9.7,6158731.2021.2.9.7,TORONTO INTL A,,100.3,,2,,2021-02-09 07:00:00,9,6158731,11,,Neige
-79.63055555555556,43.67666666666667,ON,,9,2,,,NA,2021-02-09T13:00:00,-12.1,-15,,,2021,24.1,,,2021,33,8,,86,-10.2,6158731.2021.2.9.8,TORONTO INTL A,,100.29,,2,,2021-02-09 08:00:00,9,6158731,9,,ND
-79.63055555555556,43.67666666666667,ON,,9,2,,,NA,2021-02-09T14:00:00,-11.6,-14,,,2021,24.1,,,2021,30,9,,83,-9.3,6158731.2021.2.9.9,TORONTO INTL A,,100.34,,2,,2021-02-09 09:00:00,9,6158731,8,,ND
-79.63055555555556,43.67666666666667,ON,,9,2,,,Mainly Clear,2021-02-09T15:00:00,-11.4,-9,,,2021,24.1,,,2021,36,10,,74,-7.5,6158731.2021.2.9.10,TORONTO INTL A,,100.33,,2,,2021-02-09 10:00:00,9,6158731,2,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,9,2,,,NA,2021-02-09T16:00:00,-11.8,-7,,,2021,24.1,,,2021,33,11,,63,-5.9,6158731.2021.2.9.11,TORONTO INTL A,,100.34,,2,,2021-02-09 11:00:00,9,6158731,3,,ND
-79.63055555555556,43.67666666666667,ON,,9,2,,,NA,2021-02-09T17:00:00,-11.9,-10,,,2021,24.1,,,2021,32,12,,58,-4.8,6158731.2021.2.9.12,TORONTO INTL A,,100.3,,2,,2021-02-09 12:00:00,9,6158731,12,,ND
-79.63055555555556,43.67666666666667,ON,,9,2,,,Mainly Clear,2021-02-09T18:00:00,-12.1,-8,,,2021,24.1,,,2021,31,13,,54,-4.2,6158731.2021.2.9.13,TORONTO INTL A,,100.24,,2,,2021-02-09 13:00:00,9,6158731,8,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,9,2,,,NA,2021-02-09T19:00:00,-12.1,-8,,,2021,24.1,,,2021,33,14,,53,-3.8,6158731.2021.2.9.14,TORONTO INTL A,,100.19,,2,,2021-02-09 14:00:00,9,6158731,12,,ND
-79.63055555555556,43.67666666666667,ON,,9,2,,,NA,2021-02-09T20:00:00,-11.2,-8,,,2021,24.1,,,2021,26,15,,52,-2.7,6158731.2021.2.9.15,TORONTO INTL A,,100.17,,2,,2021-02-09 15:00:00,9,6158731,14,,ND
-79.63055555555556,43.67666666666667,ON,,9,2,,,Mainly Clear,2021-02-09T21:00:00,-11.7,-9,,,2021,24.1,,,2021,27,16,,54,-3.7,6158731.2021.2.9.16,TORONTO INTL A,,100.22,,2,,2021-02-09 16:00:00,9,6158731,14,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,9,2,,,NA,2021-02-09T22:00:00,-11.5,-11,,,2021,24.1,,,2021,29,17,,59,-4.5,6158731.2021.2.9.17,TORONTO INTL A,,100.26,,2,,2021-02-09 17:00:00,9,6158731,19,,ND
-79.63055555555556,43.67666666666667,ON,,9,2,,,NA,2021-02-09T23:00:00,-11.7,-13,,,2021,24.1,,,2021,30,18,,62,-5.5,6158731.2021.2.9.18,TORONTO INTL A,,100.28,,2,,2021-02-09 18:00:00,9,6158731,22,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,Mainly Clear,2021-02-10T00:00:00,-12.1,-12,,,2021,24.1,,,2021,31,19,,63,-6.2,6158731.2021.2.9.19,TORONTO INTL A,,100.33,,2,,2021-02-09 19:00:00,9,6158731,17,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T01:00:00,-11.4,-14,,,2021,24.1,,,2021,28,20,,72,-7.2,6158731.2021.2.9.20,TORONTO INTL A,,100.34,,2,,2021-02-09 20:00:00,9,6158731,20,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T02:00:00,-12.5,-15,,,2021,24.1,,,2021,29,21,,70,-8.0,6158731.2021.2.9.21,TORONTO INTL A,,100.42,,2,,2021-02-09 21:00:00,9,6158731,17,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,Mostly Cloudy,2021-02-10T03:00:00,-13.0,-16,,,2021,24.1,,,2021,27,22,,72,-8.8,6158731.2021.2.9.22,TORONTO INTL A,,100.47,,2,,2021-02-09 22:00:00,9,6158731,17,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T04:00:00,-14.1,-18,,,2021,24.1,,,2021,28,23,,70,-9.6,6158731.2021.2.9.23,TORONTO INTL A,,100.5,,2,,2021-02-09 23:00:00,9,6158731,21,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T05:00:00,-15.2,-17,,,2021,24.1,,,2021,28,0,,70,-10.8,6158731.2021.2.10.0,TORONTO INTL A,,100.52,,2,,2021-02-10 00:00:00,10,6158731,11,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,Clear,2021-02-10T06:00:00,-15.3,-15,,,2021,24.1,,,2021,28,1,,71,-11.1,6158731.2021.2.10.1,TORONTO INTL A,,100.56,,2,,2021-02-10 01:00:00,10,6158731,7,,Dégagé
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T07:00:00,-15.5,-19,,,2021,24.1,,,2021,25,2,,76,-12.2,6158731.2021.2.10.2,TORONTO INTL A,,100.51,,2,,2021-02-10 02:00:00,10,6158731,14,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T08:00:00,-15.0,-17,,,2021,24.1,,,2021,23,3,,75,-11.4,6158731.2021.2.10.3,TORONTO INTL A,,100.5,,2,,2021-02-10 03:00:00,10,6158731,9,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,Mainly Clear,2021-02-10T09:00:00,-15.8,-18,,,2021,24.1,,,2021,28,4,,76,-12.4,6158731.2021.2.10.4,TORONTO INTL A,,100.53,,2,,2021-02-10 04:00:00,10,6158731,10,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T10:00:00,-16.5,-18,,,2021,24.1,,,2021,27,5,,72,-12.4,6158731.2021.2.10.5,TORONTO INTL A,,100.57,,2,,2021-02-10 05:00:00,10,6158731,11,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T11:00:00,-15.4,-20,,,2021,24.1,,,2021,27,6,,72,-11.3,6158731.2021.2.10.6,TORONTO INTL A,,100.63,,2,,2021-02-10 06:00:00,10,6158731,23,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,Mainly Clear,2021-02-10T12:00:00,-15.6,-19,,,2021,24.1,,,2021,27,7,,74,-11.8,6158731.2021.2.10.7,TORONTO INTL A,,100.65,,2,,2021-02-10 07:00:00,10,6158731,16,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T13:00:00,-15.0,-18,,,2021,24.1,,,2021,26,8,,73,-11.1,6158731.2021.2.10.8,TORONTO INTL A,,100.69,,2,,2021-02-10 08:00:00,10,6158731,16,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T14:00:00,-15.0,-19,,,2021,24.1,,,2021,26,9,,67,-10.1,6158731.2021.2.10.9,TORONTO INTL A,,100.72,,2,,2021-02-10 09:00:00,10,6158731,23,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,Mainly Clear,2021-02-10T15:00:00,-13.9,-16,,,2021,24.1,,,2021,26,10,,63,-8.1,6158731.2021.2.10.10,TORONTO INTL A,,100.73,,2,,2021-02-10 10:00:00,10,6158731,23,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T16:00:00,-13.5,-14,,,2021,24.1,,,2021,26,11,,60,-7.0,6158731.2021.2.10.11,TORONTO INTL A,,100.71,,2,,2021-02-10 11:00:00,10,6158731,21,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T17:00:00,-14.2,-14,,,2021,24.1,,,2021,24,12,,57,-6.9,6158731.2021.2.10.12,TORONTO INTL A,,100.67,,2,,2021-02-10 12:00:00,10,6158731,21,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,Mostly Cloudy,2021-02-10T18:00:00,-13.9,-11,,,2021,24.1,,,2021,26,13,,55,-6.2,6158731.2021.2.10.13,TORONTO INTL A,,100.58,,2,,2021-02-10 13:00:00,10,6158731,12,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T19:00:00,-14.5,-12,,,2021,24.1,,,2021,27,14,,50,-5.8,6158731.2021.2.10.14,TORONTO INTL A,,100.52,,2,,2021-02-10 14:00:00,10,6158731,18,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T20:00:00,-14.1,-12,,,2021,24.1,,,2021,29,15,,52,-5.7,6158731.2021.2.10.15,TORONTO INTL A,,100.52,,2,,2021-02-10 15:00:00,10,6158731,16,,ND
-79.63055555555556,43.67666666666667,ON,,10,2,,,Mostly Cloudy,2021-02-10T21:00:00,-14.0,-12,,,2021,24.1,,,2021,27,16,,54,-6.1,6158731.2021.2.10.16,TORONTO INTL A,,100.5,,2,,2021-02-10 16:00:00,10,6158731,16,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,10,2,,,NA,2021-02-10T22:00:00,-13.4,-13,,,2021,24.1,,,2021,28,17,,59,-6.6,6158731.2021.2.10.17,TORONTO INTL A,,100.49,,2,,2021-02-10 17:00:00,10,6158731,17,,ND
