Artist,Album,Song,Date Played,Song ID,Unnamed: 5,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Stardust,Music Sounds Better With You,Music Sounds Better With You - Radio Edit,2024-04-29 0:00,303ccTay2FiDTZ9fZ2AdBt,,0.735,0.72,1.0,-7.04,1.0,0.336,0.00105,0.15,0.382,0.364,124.174,403293.0,4.0
Axwell,Leave The World Behind,Leave The World Behind - Radio Edit,2024-04-28 23:57,25ZEYUgCJyf3gRxkqYbkIc,,0.525,0.849,10.0,-7.727,0.0,0.0484,0.00232,0.00196,0.322,0.277,128.055,161719.0,4.0
Kiesza,Sound of a Woman,Hideaway,2024-04-28 23:53,51tUT1gHE30GQPhn1agudM,,0.838,0.72,7.0,-4.135,0.0,0.0483,0.0862,0.00696,0.0772,0.203,122.993,251987.0,4.0
Daft Punk,Discovery,One More Time,2024-04-28 23:48,0DiWol3AO6WpXZgp0goxAV,,0.613,0.697,2.0,-8.618,1.0,0.133,0.0194,0.0,0.332,0.476,122.746,320357.0,4.0
Disclosure,Settle (Deluxe),Latch (feat. Sam Smith),2024-04-28 23:44,1DunhgeZSEgWiIYbHqXl0c,,0.73,0.735,1.0,-5.451,1.0,0.0923,0.0176,0.000189,0.089,0.541,121.985,255867.0,4.0
Philip George,Wish you were mine,Wish You Were Mine - Radio Edit,2024-04-28 23:41,412luShbmlgqqgYFStIB1s,,0.654,0.832,7.0,-4.164,0.0,0.0293,0.0126,0.0901,0.102,0.407,123.002,177561.0,4.0
CamelPhat,Cola,Cola,2024-04-28 23:34,7ir1tVqAtNjctvteJPw5MF,,0.706,0.74,6.0,-7.904,1.0,0.0325,0.0245,0.512,0.135,0.444,122.007,223869.0,3.0
Weiss,Feel My Needs,Feel My Needs,2024-04-28 23:30,7nionv2ijjqUlg9m5iWPTc,,0.789,0.692,3.0,-5.966,0.0,0.0475,0.001,0.861,0.0505,0.774,121.998,208525.0,4.0
Tinlicker,Because You Move Me,Because You Move Me,2024-04-28 23:27,05GvwwTLLID738BbKN1ze0,,0.789,0.435,2.0,-9.506,0.0,0.149,0.691,0.0418,0.107,0.166,122.995,196375.0,4.0
John Newman,Tribute,Love Me Again,2024-04-28 23:23,5TbzAWWc5eJaANpA9kfGCd,,0.495,0.894,2.0,-4.814,0.0,0.0441,0.00453,0.000596,0.103,0.213,126.03,239894.0,4.0
Shouse,Love Tonight,Love Tonight (Edit),2024-04-28 23:19,2prnn41CblB8B4yWACDljP,,0.621,0.989,10.0,-4.225,0.0,0.0434,0.015,0.357,0.184,0.0348,126.002,158095.0,4.0
Duke Dumont,Need U (100%) (feat. A*M*E) [Remixes],Need U (100%) (feat. A*M*E) - Radio Edit,2024-04-28 23:16,5zdkUzguZYAfBH9fnWn3Zl,,0.67,0.848,0.0,-5.103,0.0,0.0538,0.00172,0.00168,0.385,0.457,124.031,174122.0,4.0
Meduza,Meduza,Lose Control,2024-04-28 23:13,2unqiEdHtabnsbv6TJ7gCW,,0.598,0.527,10.0,-8.659,0.0,0.0415,0.129,0.0,0.14,0.53,123.943,168387.0,4.0
Kungs,Layers,I Feel So Bad,2024-04-28 23:06,6SqX9J8tXk7rXaspk7GWX1,,0.762,0.821,9.0,-4.17,0.0,0.0388,0.206,0.000448,0.259,0.769,122.999,206960.0,4.0
La Roux,Bulletproof,Bulletproof,2024-04-28 23:04,74c8FhugaKufekAOeh2dcO,,0.4,0.718,9.0,-6.901,0.0,0.0364,0.012,0.0,0.156,0.196,136.425,250333.0,4.0
FAUL & Wad,Changes,Changes - Radio Mix,2024-04-28 23:00,0h6EiowyeCiTECadZkvJXd,,0.491,0.177,2.0,-18.308,1.0,0.0272,0.478,0.00105,0.115,0.323,93.18,216440.0,4.0
Nora En Pure,Come With Me (Remixes),Come With Me - Radio Mix,2024-04-28 22:57,1Ht4NJdY8adMsW540P5vG0,,0.677,0.758,6.0,-6.523,0.0,0.027,0.00307,0.736,0.22,0.308,119.999,173625.0,4.0
Macklemore & Ryan Lewis,The Heist,Can't Hold Us (feat. Ray Dalton),2024-04-28 22:53,22skzmqfdWrjJylampe0kt,,0.633,0.927,2.0,-4.468,1.0,0.0839,0.0267,0.0,0.0986,0.88,146.097,258432.0,4.0
DJ Snake,Encore,Middle,2024-04-28 22:46,0g5EKLgdKvNlln7TNqBByK,,0.583,0.695,9.0,-5.336,1.0,0.0423,0.0138,0.0,0.0527,0.224,104.879,220573.0,4.0
AlunaGeorge,Body Music (Remixed),Best Be Believing - Shadow Child Remix,2024-04-28 22:40,4ZOuB9nVbvyeEIYKbm55O4,,0.85,0.755,11.0,-6.832,0.0,0.0597,0.0136,0.565,0.0216,0.534,124.02,351606.0,4.0
LF System,Afraid To Feel,Afraid To Feel,2024-04-28 22:37,0MVhJOLU3VhNRzWLwTtA26,,0.581,0.937,0.0,-4.287,0.0,0.0558,0.00587,1.57e-06,0.0981,0.296,90.001,184215.0,4.0
Galantis,Pharmacy,Peanut Butter Jelly,2024-04-28 22:33,3aIhJDHxr1kgTSnutJxPTH,,0.708,0.945,5.0,-3.247,0.0,0.234,0.00104,0.0803,0.227,0.545,127.96,203133.0,4.0
Gnarls Barkley,St. Elsewhere,Crazy,2024-04-28 22:27,6o1l9I0faXJN2iqulHrdCQ,,0.836,0.741,8.0,-1.609,1.0,0.0339,0.0172,0.0583,0.0826,0.611,111.963,182066.0,4.0
Yeah Yeah Yeahs,Heads Will Roll,Heads Will Roll - A-Trak Remix Radio Edit,2024-04-28 22:23,0vBpyfpW2lARGh3AZFtWRi,,0.68,0.805,8.0,-3.232,0.0,0.0801,0.0134,0.0558,0.237,0.865,132.005,203920.0,4.0
Nelly Furtado,Loose,Promiscuous,2024-04-28 22:19,2gam98EZKrF9XuOkU13ApN,,0.808,0.97,10.0,-6.098,0.0,0.0504,0.0573,6.17e-05,0.154,0.868,114.328,242293.0,4.0
Route 94,My Love,My Love,2024-04-28 22:15,4N1MFKjziFHH4IS3RYYUrU,,0.813,0.616,8.0,-7.571,1.0,0.0495,0.000132,0.705,0.0658,0.744,119.977,259934.0,4.0
Bag Raiders,Bag Raiders (Deluxe),Shooting Stars,2024-04-28 22:11,0UeYCHOETPfai02uskjJ3x,,0.636,0.72,11.0,-6.195,1.0,0.0432,0.0893,0.0178,0.0868,0.425,124.944,235813.0,4.0
Tove Lo,Queen of the Clouds,Habits (Stay High) - Hippie Sabotage Remix,2024-04-28 22:03,62N2JSA0jHmSH7Va9t7hIf,,0.735,0.686,4.0,-7.562,0.0,0.0366,0.00108,0.874,0.0933,0.0656,121.011,258933.0,4.0
Flume,Skin,Never Be Like You (feat. Kai),2024-04-28 21:58,5WI2ltQIdwgzf1SNE76JyR,,0.444,0.557,0.0,-5.476,1.0,0.0602,0.453,0.0,0.152,0.296,115.058,234910.0,4.0
Black Eyed Peas,The Beginning,Just Can’t Get Enough,2024-04-28 15:44,3JA9Jsuxr4xgHXEawAdCp4,,0.659,0.629,0.0,-8.685,0.0,0.18,0.19,0.0,0.105,0.262,94.049,219427.0,4.0
Lay Bankz,Tell Ur Girlfriend,Tell Ur Girlfriend,2024-04-28 15:37,3lMzT16MjAKKXF7pSZn13B,,0.866,0.741,7.0,-4.66,1.0,0.245,0.0933,0.0,0.0297,0.614,135.07,124444.0,4.0
Taylor Swift,1989,Shake It Off,2024-04-28 15:28,5xTtaWoae3wi06K5WfVUUH,,0.647,0.785,7.0,-5.414,1.0,0.165,0.0561,0.0,0.148,0.943,160.015,219200.0,4.0
Stromae,Racine carrée,Tous les mêmes,2024-04-28 15:23,6M4nkEPZMj58acftDRTuKL,,0.701,0.638,5.0,-9.061,0.0,0.165,0.223,0.00219,0.279,0.646,109.96,210933.0,4.0
Stromae,Racine carrée,Papaoutai,2024-04-28 15:20,34dx8DACTJsc3rsJdaEIQw,,0.732,0.809,10.0,-7.264,0.0,0.0878,0.0266,0.0,0.0642,0.253,116.015,232147.0,4.0
Stromae,Cheese,Alors on danse,2024-04-28 15:16,2GYHyAoLWpkxLVa4oYTVko,,0.79,0.593,1.0,-9.204,0.0,0.0776,0.0983,0.00202,0.065,0.72,119.958,206067.0,4.0
Lost Frequencies,Less Is More,Reality,2024-04-28 5:19,1Mys1gf9SkMBAVGGxpkJ7d,,0.715,0.696,1.0,-7.887,0.0,0.0321,0.0197,2.05e-06,0.0697,0.6,122.144,159480.0,4.0
Britney Spears,In the Zone,Toxic,2024-04-28 2:36,6I9VzXrHxO9rA9A5euc8Ak,,0.774,0.838,5.0,-3.914,0.0,0.114,0.0249,0.025,0.242,0.924,143.04,198800.0,4.0
Coldplay,Mylo Xyloto,Paradise,2024-04-28 2:24,6nek1Nin9q48AVZcWs9e9D,,0.449,0.585,5.0,-6.761,1.0,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719.0,4.0
GEN.KLOUD,AUTONOMY (REMIXES),VIRUS - Odd Mob Remix,2024-04-28 2:13,1M3MDXlg3MwquMSZTs2vXj,,0.493,0.902,3.0,-1.467,0.0,0.0671,0.0391,0.0922,0.0832,0.203,96.009,206250.0,4.0
BKAYE,Care 4 U,Care 4 U,2024-04-28 2:10,2KYp9IpK1HURPiKflNwz2i,,0.687,0.907,0.0,-5.28,0.0,0.0321,0.0823,0.648,0.227,0.401,125.997,157381.0,4.0
zerb,Mwaki,Mwaki - Sped Up,2024-04-28 2:07,3bYSuNFC8UqtpTRKBcDtZf,,0.689,0.897,7.0,-6.422,0.0,0.041,0.0281,0.0147,0.119,0.38,127.993,160439.0,4.0
Kenya Grace,The After Taste,It's not fair,2024-04-28 2:04,5lK0CKf7HOyuUHBjJncblj,,0.52,0.49,6.0,-10.605,0.0,0.164,0.509,0.00174,0.0901,0.392,172.008,162253.0,4.0
Logic,44ever,44ever,2024-04-28 2:02,40DarBiyfVPEC6OQid9jv6,,0.807,0.716,8.0,-4.691,1.0,0.0636,0.0973,0.0,0.121,0.216,145.999,115820.0,4.0
Rscl,Lost,Lost,2024-04-28 2:00,1gqEMVNheAdJjb3LpTo2hr,,0.819,0.592,6.0,-8.27,0.0,0.109,0.151,0.00664,0.13,0.322,108.697,203893.0,3.0
Travis Scott,FE!N (CHASE B REMIX),FE!N - CHASE B REMIX,2024-04-28 1:55,6sFriHsWdq31GcaHdgFHoY,,0.737,0.785,3.0,-6.159,0.0,0.0313,0.0107,0.204,0.334,0.181,128.006,276096.0,4.0
Future,WE STILL DON'T TRUST YOU,WE STILL DON'T TRUST YOU,2024-04-28 1:51,28drn6tQo95MRvO0jQEo5C,,0.64,0.552,2.0,-5.679,1.0,0.129,0.0215,0.0,0.119,0.112,144.941,228267.0,4.0
zerb,Surrender,I'll Be Yours,2024-04-28 1:47,2LpE2P5p3pprWH4P97n5M7,,0.779,0.165,5.0,-18.641,0.0,0.058,0.915,0.602,0.111,0.535,122.693,85091.0,4.0
Meduza,Meduza,Phone,2024-04-28 1:45,4Y3xYddcLDgr2qm0xVdGgW,,0.651,0.604,3.0,-7.896,0.0,0.0602,0.06,0.0,0.302,0.408,130.029,155077.0,4.0
LaVern,In My Mind,In My Mind,2024-04-28 1:38,45c9wiUAAYRgbAnBcfPEsk,,0.4,0.614,5.0,-10.406,0.0,0.0632,0.0858,0.826,0.105,0.367,194.896,120462.0,3.0
zerb,Addicted,Addicted,2024-04-28 1:32,4iezPr4cPTjAbrcDLoQx4X,,0.882,0.786,0.0,-5.93,0.0,0.0549,0.0295,0.00612,0.491,0.841,120.006,189135.0,4.0
Maul,Fatality,Fatality,2024-04-28 1:30,3uckLsDxYW191oowmfamny,,0.451,0.926,5.0,-3.624,0.0,0.0508,0.000104,1.23e-05,0.231,0.38,150.035,137600.0,4.0
TEVIAS,My Soldiers Rage (Hardstyle),My Soldiers Rage (Hardstyle),2024-04-28 1:29,7rpz8t8duA4v6mTJASFijj,,0.384,0.934,5.0,-5.713,0.0,0.468,0.000109,0.696,0.217,0.812,159.697,104020.0,4.0
R:EVOLVE,Soar - Alternative Mixes,Soar - Commercial 1 Mix,2024-04-28 1:28,1JZZwAkn4AIANH4344YTOf,,0.5,0.953,1.0,-4.593,1.0,0.0385,7.17e-05,0.704,0.168,0.237,90.001,65333.0,1.0
RedRubix,Oi Funk,Oi Funk - Sped Up,2024-04-28 1:27,4ZYAU4A2YBtlNdqOUtc7T2,,0.655,0.738,1.0,-6.235,1.0,0.254,0.108,0.0,0.11,0.314,99.4,214445.0,4.0
HARDIZ,Tonight (Hardstyle),Tonight (Hardstyle),2024-04-28 1:25,3QeEf7TMugwZkmn0hPmXio,,0.515,0.94,9.0,-2.452,0.0,0.0478,0.0044,1.06e-05,0.23,0.284,150.051,236800.0,4.0
Ascence,Where Are You Now,Where Are You Now,2024-04-28 1:22,2bBMODHVTXGwE2aZYfbgCt,,0.676,0.905,1.0,-2.569,1.0,0.147,0.594,0.0,0.154,0.519,152.186,155973.0,4.0
mqx,Always in my Heart,Always in my Heart,2024-04-28 1:20,5WKHJSdwyHzHA2mU8wG2H1,,0.456,0.971,1.0,-1.715,1.0,0.165,0.119,0.0,0.369,0.578,137.074,117997.0,4.0
Flerian,MURDER,MURDER,2024-04-28 1:19,3vz1tg9dlqltpU6CX3rG1i,,0.797,0.873,7.0,-1.955,1.0,0.0555,0.0623,0.0,0.0731,0.47,106.021,162867.0,4.0
DampPuma,Vegeta x Awaken Rare Hardstyle,Vegeta x Awaken Rare Hardstyle,2024-04-28 1:16,7MFsP9WeBD8C7I0E3EIYeD,,0.307,0.861,1.0,-9.292,1.0,0.157,0.456,0.0,0.584,0.274,92.102,182068.0,4.0
Shadowstep,Go on Apologize,Go on Apologize,2024-04-28 1:14,09abEzLNhd2ZiVauPM8WoF,,0.731,0.459,9.0,-13.597,1.0,0.0672,0.0976,0.00169,0.118,0.0629,124.968,130542.0,4.0
Starseeker,for you,for you,2024-04-28 1:11,4et8vIjMkwvHvtaBp1yh70,,0.516,0.907,6.0,-6.137,1.0,0.0496,0.000356,0.028,0.0903,0.457,131.913,244040.0,4.0
mqx,Eternal,Eternal (Sped Up Edit),2024-04-28 1:09,5FChOu6NfR5w7YLgDmXXnC,,0.236,0.582,1.0,-7.592,0.0,0.0348,0.0584,0.00277,0.34,0.265,67.131,241791.0,4.0
Chet Baker,Baby Breeze (Expanded Edition),The Touch Of Your Lips,2024-04-28 1:07,5LLWrf6UdvgH9o1PGkNeYP,,0.383,0.0594,9.0,-17.529,0.0,0.035,0.871,0.000131,0.122,0.0639,109.213,162733.0,4.0
Nancy Wilson,Nancy Wilson/Cannonball Adderley,The Masquerade Is Over,2024-04-28 1:02,1jf3wYtynxiPOdhqAp3cUN,,0.341,0.0446,10.0,-18.109,1.0,0.0348,0.909,0.00785,0.157,0.128,174.365,258107.0,3.0
John Coltrane,John Coltrane and Johnny Hartman,Dedicated to You,2024-04-28 0:57,7981FAW8DbDs1ueK4Ha8R2,,0.435,0.0533,8.0,-17.549,1.0,0.0324,0.96,0.000227,0.121,0.139,61.64,332120.0,4.0
Sonny Clark Trio,Sonny Clark Trio (Remastered 2001/Rudy Van Gelder Edition),Softly As In A Morning Sunrise - Remastered 2001/Rudy Van Gelder Edition,2024-04-28 0:50,6I0I8uMyDHtA1nfyP8c5WE,,0.477,0.236,10.0,-18.393,0.0,0.0423,0.876,0.846,0.0731,0.598,169.308,190120.0,4.0
Red Garland,Red Garland's Piano,Almost Like Being in Love,2024-04-28 0:45,6CDQBADsdzJwc3qZ3OPDHH,,0.561,0.346,0.0,-12.596,0.0,0.0409,0.873,0.399,0.104,0.697,93.689,290293.0,4.0
Hank Mobley,Hank Mobley Quintet (Remastered),Fin De L'Affaire - Rudy Van Gelder Edition 2008 Digital Remaster,2024-04-28 0:39,244D5BKMaZpSiipkEuT36Q,,0.72,0.773,9.0,-8.04,1.0,0.117,0.133,0.012,0.341,0.778,93.864,352600.0,4.0
Chet Baker,Chet In Paris: Everything Happens To Me - The Complete Barclay Recording Vol. 2,Autumn In New York,2024-04-28 0:29,4PkJlDmHpr9o7KUxm0Uflx,,0.555,0.0467,5.0,-19.706,1.0,0.0442,0.973,0.848,0.0833,0.276,116.481,424493.0,4.0
John Coltrane Quartet,Ballads (Deluxe Edition - Rudy Van Gelder Remaster),It's Easy To Remember,2024-04-28 0:26,1lZ41PumDFX0e82XTGx4sE,,0.497,0.125,5.0,-11.461,0.0,0.0346,0.925,0.00577,0.129,0.215,69.159,165560.0,4.0
Flo Rida,My House,My House,2024-04-27 23:57,6Knv6wdA0luoMUuuoYi2i1,,0.688,0.702,7.0,-4.792,0.0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191.0,4.0
Katy Perry,Teenage Dream,California Gurls,2024-04-27 23:54,6KOEK6SeCEZOQkLj5M1PxH,,0.789,0.753,0.0,-3.71,1.0,0.0537,0.0038,0.0,0.18,0.403,125.007,234653.0,4.0
Maroon 5,Overexposed (Deluxe),Payphone,2024-04-27 23:50,4P0osvTXoSYZZC2n8IFH3c,,0.739,0.756,4.0,-4.828,1.0,0.0394,0.0136,0.0,0.37,0.523,110.028,231387.0,4.0
fazobeats,Kung Fu Fighting (Jersey Club),Kung Fu Fighting (Jersey Club),2024-04-27 23:48,65KhgI5gC9DREqoFRVXZrs,,0.852,0.654,11.0,-8.18,0.0,0.56,0.0425,0.000231,0.118,0.279,77.52,86760.0,4.0
Miley Cyrus,Good Morning Music: Pop Throwbacks,Party in the U.S.A.,2024-04-27 23:41,5Q0Nhxo0l2bP3pNjpGJwV1,,0.652,0.698,10.0,-4.667,0.0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067.0,4.0
Lynnic,Your Heart,Your Heart,2024-04-27 23:37,56b6hfYKczrdjPRX2iRAhi,,0.689,0.665,10.0,-10.391,0.0,0.0375,0.628,0.746,0.171,0.0898,119.98,164875.0,4.0
disco lines,BABY GIRL,BABY GIRL,2024-04-27 23:35,2cSdAkzAf2T4j4aLvx4LLz,,0.73,0.907,2.0,-3.72,1.0,0.0606,0.0921,0.114,0.23,0.249,120.968,111074.0,4.0
Sunflwr,are you feeling sad?,are you feeling sad?,2024-04-27 23:33,1camd9eP6HEbhNjXww8FKN,,0.683,0.273,7.0,-11.458,1.0,0.0285,0.324,3.79e-05,0.244,0.719,90.059,165255.0,4.0
Gee Lee,Fast Life,Fast Life,2024-04-27 23:30,2xILA3tAnWXml43LHoRh7r,,0.773,0.433,0.0,-9.048,1.0,0.281,0.192,0.000498,0.127,0.239,74.515,221536.0,4.0
it's murph,Food for the Soul,Food for the Soul,2024-04-27 23:05,7u0fz3V6cYeYTX91DMmIvQ,,0.655,0.714,7.0,-7.78,0.0,0.0572,0.0512,0.48,0.32,0.131,123.002,210562.0,4.0
SZA,Good Days,Good Days,2024-04-27 20:48,4PMqSO5qyjpvzhlLI5GnID,,0.461,0.651,1.0,-8.81,0.0,0.0568,0.418,1.26e-05,0.782,0.383,121.07,278480.0,4.0
Yuji Nomi,The Cat Returns (Original Soundtrack),Waltz Katzen Blut,2024-04-27 19:57,1jxbEpJO05x0p81wVwYACl,,0.376,0.192,10.0,-12.725,1.0,0.0321,0.947,0.862,0.0977,0.203,86.688,98800.0,4.0
C418,Minecraft - Volume Beta,Mall,2024-04-27 14:02,4NsPgRYUdHu2Q5JRNgXYU5,,0.642,0.01,2.0,-25.164,1.0,0.0446,0.992,0.945,0.103,0.197,87.971,215500.0,4.0
C418,Minecraft - Volume Beta,Intro,2024-04-27 13:47,4NsPgRYUdHu2Q5JRNgXYU5,,0.642,0.01,2.0,-25.164,1.0,0.0446,0.992,0.945,0.103,0.197,87.971,215500.0,4.0
C418,Minecraft - Volume Beta,Far,2024-04-27 13:42,7tL9xxvZY4C8rx5EKfHIVU,,0.735,0.239,1.0,-14.188,1.0,0.0403,0.856,0.745,0.105,0.313,130.027,192000.0,4.0
Caleb Bryant,Field of Dreams,Field Of Dreams,2024-04-27 12:03,5hqOnoYb0fX8fqjdDGQdLM,,0.0997,0.499,0.0,-11.111,0.0,0.0413,8.28e-05,0.94,0.078,0.0988,67.081,154030.0,4.0
Øneheart,rescue,rescue,2024-04-27 11:59,7zGy5IJuIH6r9lxLLLRJ1m,,0.4,0.0353,3.0,-29.328,1.0,0.0328,0.973,0.92,0.126,0.037,175.628,136364.0,4.0
Justin Bieber,Purpose (Deluxe),What Do You Mean?,2024-04-27 3:54,4B0JvthVoAAuygILe3n4Bs,,0.845,0.567,5.0,-8.118,0.0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680.0,4.0
Coldplay,Hymn for the Weekend (Seeb Remix),Hymn for the Weekend - Seeb Remix,2024-04-27 3:46,6s3GEN8wK0OMzzzZbXj0fu,,0.565,0.849,0.0,-3.516,0.0,0.0517,0.00868,4.68e-06,0.12,0.427,102.034,212647.0,4.0
XXXTENTACION,17,Jocelyn Flores,2024-04-27 3:32,7m9OqQk4RVRkw9JJdeAw96,,0.872,0.391,0.0,-9.144,0.0,0.242,0.469,4.13e-06,0.297,0.437,134.021,119133.0,4.0
Jon Bellion,The Human Condition,All Time Low,2024-04-27 3:28,0SuLAslEMFZAXf0SwY7syi,,0.617,0.567,0.0,-4.188,1.0,0.0828,0.0584,0.0,0.0933,0.505,90.246,217603.0,4.0
Edward Maya,Stereo Love,Stereo Love - Main Mix,2024-04-27 3:18,4rCDfKjSS4KZk6hMB9epXh,,0.782,0.784,9.0,-5.478,1.0,0.0368,0.0382,0.0115,0.0735,0.375,127.031,247853.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 23 Mazurka,2024-04-27 3:15,3IKzcR0MRKVJ5QRjX0EU4m,,0.547,0.252,6.0,-13.305,0.0,0.1,0.967,0.966,0.144,0.833,204.474,92144.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 22 Danse Napolitaine - Allegro Moderato,2024-04-27 3:11,7EyywDNXWu8Bj8n4qoYYjo,,0.373,0.0547,2.0,-23.396,1.0,0.0389,0.807,0.229,0.0903,0.434,91.419,151533.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 21 Danse Russe: Cadenza - Andante,2024-04-27 3:06,3IKzcR0MRKVJ5QRjX0EU4m,,0.547,0.252,6.0,-13.305,0.0,0.1,0.967,0.966,0.144,0.833,204.474,92144.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 20 Danse Hongroise: Czardas - Moderato Assai,2024-04-27 3:04,0ELpv9CwZxvqu8VpGQamRk,,0.241,0.188,9.0,-16.999,0.0,0.0441,0.93,0.4,0.214,0.155,162.459,198000.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: Pas de Deux: Coda - Allegro Molto Vivace,2024-04-27 3:03,5IPu8wPjiNUqnQGAKvDtBf,,0.513,0.411,7.0,-16.408,1.0,0.0636,0.442,0.918,0.106,0.186,85.569,114867.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: Pas de Deux: Intrada - Moderato - Andante,2024-04-27 3:00,4c36o7MDZ6iXYedl5DMvO5,,0.215,0.134,2.0,-20.051,1.0,0.0555,0.917,0.681,0.193,0.124,80.887,704640.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 19g Pas de Six: VII. Grand Coda: Allegro Molto,2024-04-27 2:59,4c36o7MDZ6iXYedl5DMvO5,,0.215,0.134,2.0,-20.051,1.0,0.0555,0.917,0.681,0.193,0.124,80.887,704640.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 19f Pas de Six: VI. Variation 5: Moderato Allegro Semplice,2024-04-27 2:58,4c36o7MDZ6iXYedl5DMvO5,,0.215,0.134,2.0,-20.051,1.0,0.0555,0.917,0.681,0.193,0.124,80.887,704640.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 19e Pas de Six: V. Variation 4: Allegro,2024-04-27 2:57,4c36o7MDZ6iXYedl5DMvO5,,0.215,0.134,2.0,-20.051,1.0,0.0555,0.917,0.681,0.193,0.124,80.887,704640.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 19d Pas de Six: IV. Variation 3: Moderato,2024-04-27 2:56,4c36o7MDZ6iXYedl5DMvO5,,0.215,0.134,2.0,-20.051,1.0,0.0555,0.917,0.681,0.193,0.124,80.887,704640.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 19c Pas de Six: III. Variation 2: Andante Con Moto,2024-04-27 2:55,4c36o7MDZ6iXYedl5DMvO5,,0.215,0.134,2.0,-20.051,1.0,0.0555,0.917,0.681,0.193,0.124,80.887,704640.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 19b Pas de Six: II. Variation 1: Allegro,2024-04-27 2:54,4c36o7MDZ6iXYedl5DMvO5,,0.215,0.134,2.0,-20.051,1.0,0.0555,0.917,0.681,0.193,0.124,80.887,704640.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 19a Pas de Six: I. Intrada: Moderato Assai,2024-04-27 2:52,4c36o7MDZ6iXYedl5DMvO5,,0.215,0.134,2.0,-20.051,1.0,0.0555,0.917,0.681,0.193,0.124,80.887,704640.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 18 Scene: Allegro,2024-04-27 2:51,3IKzcR0MRKVJ5QRjX0EU4m,,0.547,0.252,6.0,-13.305,0.0,0.1,0.967,0.966,0.144,0.833,204.474,92144.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 17 Scene: La Sortie Des Invites Et la Valse - Allegro,2024-04-27 2:43,3IKzcR0MRKVJ5QRjX0EU4m,,0.547,0.252,6.0,-13.305,0.0,0.1,0.967,0.966,0.144,0.833,204.474,92144.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 16 Dances Du Corps de Ballet Et Des Nains - Moderato Assai,2024-04-27 2:40,3IKzcR0MRKVJ5QRjX0EU4m,,0.547,0.252,6.0,-13.305,0.0,0.1,0.967,0.966,0.144,0.833,204.474,92144.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 15 Scene: Allegro Giusto,2024-04-27 2:38,3IKzcR0MRKVJ5QRjX0EU4m,,0.547,0.252,6.0,-13.305,0.0,0.1,0.967,0.966,0.144,0.833,204.474,92144.0,4.0
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Swan Lake: Complete Ballet,Swan Lake Op. 20: No. 14 Scene Finale: Moderato,2024-04-27 2:34,2xizRhme7pYeITbH1NLLGt,,0.136,0.164,4.0,-18.756,0.0,0.0364,0.911,0.916,0.109,0.071,58.303,166867.0,4.0
